SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,County_Source,COUNTY_SOURCE
PAST SALE,July-15-2022,Single Family Residential,237 16th Ave S,Great Falls,MT,59405,185000,4,1.5,Great Falls,1458,7840,1960,,127,,Sold,,,https://www.redfin.com/MT/Great-Falls/237-16th-Ave-S-59405/home/132030333,MRMLS,22205253,N,Y,47.4882421,-111.3035064,"Greenville County, SC","Greenville, SC"
PAST SALE,December-3-2021,Single Family Residential,2012 Meriwether Ct,Great Falls,MT,59405,385000,3,2.0,Great Falls,1767,6098,2020,,218,,Sold,,,https://www.redfin.com/MT/Great-Falls/2012-Meriwether-Ct-59405/home/172977731,MRMLS,22115875,N,Y,47.4828998,-111.2720943,"Greenville County, SC","Greenville, SC"
PAST SALE,September-30-2021,Single Family Residential,232 15th Ave S,Great Falls,MT,59405,225500,4,2.0,Great Falls,1782,7840,1962,,127,,Sold,,,https://www.redfin.com/MT/Great-Falls/232-15th-Ave-S-59405/home/131969287,MRMLS,22113181,N,Y,47.4888204,-111.3039509,"Greenville County, SC","Greenville, SC"
PAST SALE,March-2-2022,Single Family Residential,8 Prospect Dr,Great Falls,MT,59405,495000,4,2.5,Great Falls,3557,17424,1981,,139,,Sold,,,https://www.redfin.com/MT/Great-Falls/8-Prospect-Dr-59405/home/132037988,MRMLS,22200609,N,Y,47.4900404,-111.3098087,"Greenville County, SC","Greenville, SC"
PAST SALE,October-6-2022,Single Family Residential,16 Prospect Dr,Great Falls,MT,59405,649900,5,4.0,Great Falls,3363,20473,1979,,193,,Sold,,,https://www.redfin.com/MT/Great-Falls/16-Prospect-Dr-59405/home/132007430,MRMLS,22207116,N,Y,47.4890341,-111.3114772,"Greenville County, SC","Greenville, SC"
PAST SALE,May-2-2022,Single Family Residential,36 S Manchester Rd,Great Falls,MT,59404,50000,3,2.0,Great Falls,1596,29185,1975,,31,,Sold,,,https://www.redfin.com/MT/Great-Falls/36-S-Manchester-Rd-59404/home/131948740,MRMLS,22203873,N,Y,47.5391415,-111.4621587,"Greenville County, SC","Greenville, SC"
PAST SALE,October-28-2022,Single Family Residential,1622 3rd West Hill Dr,Great Falls,MT,59404,260000,3,2.0,Great Falls,1626,12632,1976,,160,,Sold,,,https://www.redfin.com/MT/Great-Falls/1622-3rd-West-Hill-Dr-59404/home/131971954,MRMLS,22212911,N,Y,47.4870878,-111.3463947,"Greenville County, SC","Greenville, SC"
PAST SALE,June-11-2021,Single Family Residential,9 21st St S,Great Falls,MT,59401,159900,4,1.5,Great Falls,1738,2178,1910,,92,,Sold,,,https://www.redfin.com/MT/Great-Falls/9-21st-St-S-59401/home/132076113,MRMLS,22100662,N,Y,47.5046713,-111.2709288,"Greenville County, SC","Greenville, SC"
PAST SALE,July-12-2021,Single Family Residential,2318 Expedition Ct,Great Falls,MT,59401,337289,3,2.5,Great Falls,2388,6098,2021,,141,,Sold,,,https://www.redfin.com/MT/Great-Falls/2318-Expedition-Ct-59405/home/172977664,MRMLS,22110826,N,Y,47.4800449,-111.2718553,"Greenville County, SC","Greenville, SC"
PAST SALE,August-27-2021,Vacant Land,25 Missouri Overlook Dr,Cascade,MT,59421,125000,,,Cascade,,20908,,,,,Sold,,,https://www.redfin.com/MT/Cascade/25-Missouri-Overlook-Dr-59421/home/132016174,MRMLS,22109059,N,Y,47.143231,-111.848457,"Greenville County, SC","Greenville, SC"
PAST SALE,March-12-2021,Single Family Residential,4308 14th Ave S,Great Falls,MT,59405,625000,5,4.0,Great Falls,5577,15246,2004,,112,,Sold,,,https://www.redfin.com/MT/Great-Falls/4308-14th-Ave-S-59405/home/132034319,MRMLS,22103277,N,Y,47.4892412,-111.2319252,"Greenville County, SC","Greenville, SC"
PAST SALE,June-30-2021,Single Family Residential,3109 6th Ave N,Great Falls,MT,59401,173000,2,1.0,Great Falls,808,7405,1945,,214,,Sold,,,https://www.redfin.com/MT/Great-Falls/3109-6th-Ave-N-59401/home/132059419,MRMLS,22110122,N,Y,47.5119036,-111.2530647,"Greenville County, SC","Greenville, SC"
PAST SALE,June-25-2021,Townhouse,53 Silver Mine Ln,Great Falls,MT,59405,289900,3,2.0,Great Falls,1631,,2021,,178,125,Sold,,,https://www.redfin.com/MT/Great-Falls/53-Silver-Mine-Ln-59405/home/181163504,MRMLS,22016027,N,Y,47.4719876,-111.1568512,"Greenville County, SC","Greenville, SC"
PAST SALE,May-6-2024,Single Family Residential,42 Dear Lane Loop,Vaughn,MT,59487,490000,3,2.0,Vaughn,2061,92783,2007,,238,,Sold,,,https://www.redfin.com/MT/Vaughn/42-Dear-Lane-Loop-59487/home/132085759,MRMLS,30020491,N,Y,47.5517428,-111.587569,"Greenville County, SC","Greenville, SC"
PAST SALE,April-22-2022,Townhouse,50 Silver Mine Ln,Great Falls,MT,59405,300900,3,2.0,Great Falls,1631,,2021,,184,125,Sold,,,https://www.redfin.com/MT/Great-Falls/50-Silver-Mine-Ln-59405/home/183269581,MRMLS,22100848,N,Y,47.4722089,-111.157823,"Greenville County, SC","Greenville, SC"
PAST SALE,September-8-2022,Single Family Residential,1908 Central Ave,Great Falls,MT,59401,199000,3,2.0,Great Falls,1980,7405,1918,,101,,Sold,,,https://www.redfin.com/MT/Great-Falls/1908-Central-Ave-59401/home/131941603,MRMLS,22211425,N,Y,47.5049241,-111.2739895,"Greenville County, SC","Greenville, SC"
PAST SALE,October-29-2021,Single Family Residential,1417 29th Ave S,Great Falls,MT,59405,249900,4,2.0,Great Falls,1488,8276,2011,,168,,Sold,,,https://www.redfin.com/MT/Great-Falls/1417-29th-Ave-S-59405/home/132082390,MRMLS,22114261,N,Y,47.4759781,-111.2820129,"Greenville County, SC","Greenville, SC"
PAST SALE,June-7-2021,Single Family Residential,703 20th St S,Great Falls,MT,59405,175000,3,1.0,Great Falls,1858,3920,1952,,94,,Sold,,,https://www.redfin.com/MT/Great-Falls/703-20th-St-S-59405/home/132015217,MRMLS,22105494,N,Y,47.4972538,-111.2727589,"Greenville County, SC","Greenville, SC"
PAST SALE,November-22-2021,Vacant Land,Nhn Buffalo Run Rd,Belt,MT,59412,59900,,,Belt,,223462,,,,2,Sold,,,https://www.redfin.com/MT/Belt/NHN-Buffalo-Run-RD-59412/home/186980412,MRMLS,1298416,N,Y,47.41426647,-110.93200598,"Greenville County, SC","Greenville, SC"
PAST SALE,September-3-2021,Single Family Residential,3200 29th St S,Great Falls,MT,59405,699000,4,3.0,Great Falls,4714,226512,2010,,148,13,Sold,,,https://www.redfin.com/MT/Great-Falls/3200-29th-St-S-59405/home/132034214,MRMLS,22108051,N,Y,47.4732817,-111.2581777,"Greenville County, SC","Greenville, SC"
PAST SALE,August-5-2022,Single Family Residential,2517 3rd Ave N,Great Falls,MT,59405,245000,3,1.0,Great Falls,2044,7405,1939,,120,,Sold,,,https://www.redfin.com/MT/Great-Falls/2517-3rd-Ave-N-59401/home/132152775,MRMLS,22209353,N,Y,47.508658,-111.2631909,"Greenville County, SC","Greenville, SC"
PAST SALE,August-19-2022,Single Family Residential,175 Van Horn St,Fort Shaw,MT,59443,60000,1,1.0,Fort Shaw,480,5662,1957,,125,,Sold,,,https://www.redfin.com/MT/Fort-Shaw/175-Van-Horn-St-59443/home/131997035,MRMLS,22211232,N,Y,47.504051,-111.8113832,"Greenville County, SC","Greenville, SC"
PAST SALE,June-16-2023,Townhouse,16 Copper Creek Ln,Great Falls,MT,59405,365400,3,2.0,Great Falls,1618,105415,2022,,226,125,Sold,,,https://www.redfin.com/MT/Great-Falls/16-Copper-Creek-Ln-59405/home/192430829,MRMLS,22205919,N,Y,47.4782624,-111.1745599,"Greenville County, SC","Greenville, SC"
PAST SALE,October-13-2022,Single Family Residential,2710 Greenbriar Dr,Great Falls,MT,59404,439000,5,3.5,Great Falls,2904,8276,1983,,151,,Sold,,,https://www.redfin.com/MT/Great-Falls/2710-Greenbriar-Dr-59404/home/132076193,MRMLS,22209718,N,Y,47.4775853,-111.348065,"Greenville County, SC","Greenville, SC"
PAST SALE,November-10-2022,Single Family Residential,53 Stone Mill Ln,Great Falls,MT,59405,625000,5,3.0,Great Falls,3340,124581,2022,,187,42,Sold,,,https://www.redfin.com/MT/Great-Falls/53-Stone-Mill-Ln-59405/home/164830821,MRMLS,22213482,N,Y,47.477039,-111.171353,"Greenville County, SC","Greenville, SC"
PAST SALE,August-8-2025,Single Family Residential,924 10th St SW,Great Falls,MT,59404,250000,2,1.0,Great Falls,1500,15550,1910,,167,,Sold,,,https://www.redfin.com/MT/Great-Falls/924-10th-St-SW-59404/home/131971989,MRMLS,30052997,N,Y,47.4950141,-111.3293944,"Greenville County, SC","Greenville, SC"
PAST SALE,September-10-2021,Mobile/Manufactured Home,31 Palomino Ln,Vaughn,MT,59487,307500,3,2.0,Vaughn,1527,880347,1996,,201,,Sold,,,https://www.redfin.com/MT/Vaughn/31-Palomino-Ln-59487/home/132008064,MRMLS,22111883,N,Y,47.5573361,-111.7151292,"Greenville County, SC","Greenville, SC"
PAST SALE,April-28-2022,Single Family Residential,1313 9th Ave S,Great Falls,MT,59405,185000,3,2.0,Great Falls,1102,7405,1922,,168,,Sold,,,https://www.redfin.com/MT/Great-Falls/1313-9th-Ave-S-59405/home/132129966,MRMLS,22203116,N,Y,47.495797,-111.284345,"Greenville County, SC","Greenville, SC"
PAST SALE,December-5-2022,Single Family Residential,255 Us Highway 89,Vaughn,MT,59487,399900,5,3.0,Vaughn,2623,44431,1963,,152,,Sold,,,https://www.redfin.com/MT/Vaughn/255-US-Highway-89-59487/home/132125661,MRMLS,22213497,N,Y,47.5514784,-111.5768899,"Greenville County, SC","Greenville, SC"
PAST SALE,September-19-2023,Condo/Co-op,200 13th Ave S Unit 23,Great Falls,MT,59405,171500,2,1.0,Great Falls,910,,1978,,188,175,Sold,,,https://www.redfin.com/MT/Great-Falls/200-13th-Ave-S-59405/unit-23/home/132109530,MRMLS,30011539,N,Y,47.49034,-111.302901,"Greenville County, SC","Greenville, SC"
PAST SALE,March-31-2021,Multi-Family (2-4 Unit),913 2nd Ave N,Great Falls,MT,59401,184500,6,4.0,Great Falls,5728,7405,1906,,32,,Sold,,,https://www.redfin.com/MT/Great-Falls/913-2nd-Ave-N-59401/home/132042586,MRMLS,22003980,N,Y,47.5077414,-111.291172,"Greenville County, SC","Greenville, SC"
PAST SALE,January-7-2022,Mobile/Manufactured Home,1616 Adams Blvd,Great Falls,MT,59404,99000,3,2.0,Great Falls,1352,18730,1979,,73,,Sold,,,https://www.redfin.com/MT/Great-Falls/1616-Adams-Blvd-59404/home/131935393,MRMLS,22113444,N,Y,47.5408076,-111.4938647,"Greenville County, SC","Greenville, SC"
PAST SALE,May-6-2022,Single Family Residential,1008 Grant Dr,Great Falls,MT,59404,250000,3,2.0,Great Falls,1288,12632,2020,,194,,Sold,,,https://www.redfin.com/MT/Great-Falls/1008-Grant-Dr-59404/home/132085457,MRMLS,22203273,N,Y,47.5492137,-111.503774,"Greenville County, SC","Greenville, SC"
PAST SALE,August-16-2022,Single Family Residential,1931 Fox Farm Rd,Great Falls,MT,59404,260000,3,2.0,Great Falls,1866,10018,1956,,139,,Sold,,,https://www.redfin.com/MT/Great-Falls/1931-Fox-Farm-Rd-59404/home/132114777,MRMLS,22206497,N,Y,47.4843612,-111.3273023,"Greenville County, SC","Greenville, SC"
PAST SALE,March-17-2021,Single Family Residential,345 21st Ave S,Great Falls,MT,59405,139900,3,1.0,Great Falls,1476,54014,1960,,95,,Sold,,,https://www.redfin.com/MT/Great-Falls/345-21st-Ave-S-59405/home/132177908,MRMLS,22101015,N,Y,47.4835917,-111.3023774,"Greenville County, SC","Greenville, SC"
PAST SALE,September-14-2021,Mobile/Manufactured Home,141 Brandy Wine Ln,Great Falls,MT,59404,385000,3,2.0,Great Falls,1512,435600,2000,,255,,Sold,,,https://www.redfin.com/MT/Great-Falls/141-Brandy-Wine-Ln-59404/home/132144201,MRMLS,22110310,N,Y,47.5941045,-111.3116669,"Greenville County, SC","Greenville, SC"
