SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,County_Source,COUNTY_SOURCE
PAST SALE,October-29-2021,Single Family Residential,506 Expedition Dr,Dillon,MT,59725,425000,4,3.0,Dillon,2800,32670,2009,,152,83,Sold,,,https://www.redfin.com/MT/Dillon/506-Expedition-Dr-59725/home/107815191,BSCMLS,362574,N,Y,45.2397874,-112.6478274,"Anderson County, SC","Anderson, SC"
PAST SALE,July-15-2021,Single Family Residential,220 N Pacific St,Dillon,MT,59725,167500,2,1.0,Dillon,665,5328,1940,,252,,Sold,,,https://www.redfin.com/MT/Dillon/220-N-Pacific-St-59725/home/107809122,BSCMLS,358188,N,Y,45.2174143,-112.6326109,"Anderson County, SC","Anderson, SC"
PAST SALE,April-29-2021,Vacant Land,TBD Highway 43,Divide,MT,59727,25000,,,Divide,,10890,,,,,Sold,,,https://www.redfin.com/MT/Divide/TBD-59727/home/183198904,BSCMLS,354913,N,Y,45.77912911,-112.87279393,"Anderson County, SC","Anderson, SC"
PAST SALE,July-23-2021,Single Family Residential,81016 Highway 43,Wise River,MT,59762,725000,3,3.0,Wise River,1600,43560,2016,,453,,Sold,,,https://www.redfin.com/MT/Wise-River/81016-MT-43-59762/home/183262123,MRMLS,22109334,N,Y,45.7794248,-112.8735004,"Anderson County, SC","Anderson, SC"
PAST SALE,December-23-2022,Single Family Residential,625 E Glendale St,Dillon,MT,59725,269000,3,2.0,Dillon,1320,8494,1950,,204,,Sold,,,https://www.redfin.com/MT/Dillon/625-E-Glendale-St-59725/home/107808817,BSCMLS,377086,N,Y,45.2133918,-112.6320064,"Anderson County, SC","Anderson, SC"
PAST SALE,December-10-2021,Single Family Residential,127 S Pacific St,Dillon,MT,59725,179900,2,1.0,Dillon,1071,6882,1920,,168,,Sold,,,https://www.redfin.com/MT/Dillon/127-S-Pacific-St-59725/home/107814851,BSCMLS,362824,N,Y,45.2149986,-112.6363462,"Anderson County, SC","Anderson, SC"
PAST SALE,January-19-2022,Single Family Residential,775 Medicine Lodge Road Rd,Dillon,MT,59725,1600000,1,1.0,Dillon,,26484480,,,,,Sold,,,https://www.redfin.com/MT/Dillon/775-Medicine-Lodge-Rd-59725/home/183199595,BSCMLS,330363,N,Y,44.981696,-112.989848,"Anderson County, SC","Anderson, SC"
PAST SALE,March-31-2022,Townhouse,651 Barnett Ave,Dillon,MT,59725,299500,3,2.0,Dillon,1431,5357,2006,,209,,Sold,,,https://www.redfin.com/MT/Dillon/651-Barnett-Ave-59725/home/143749289,BSCMLS,366568,N,Y,45.2197069,-112.6249051,"Anderson County, SC","Anderson, SC"
PAST SALE,May-27-2022,Single Family Residential,619 N Railroad,Dillon,MT,59725,265000,2,1.0,Dillon,936,4356,2018,,283,,Sold,,,https://www.redfin.com/MT/Dillon/619-N-Railroad-Ave-59725/home/168929360,BSCMLS,369247,N,Y,45.2226463,-112.6332708,"Anderson County, SC","Anderson, SC"
PAST SALE,August-22-2022,Single Family Residential,478 Ten Peaks Dr,Dillon,MT,59725,550000,4,2.0,Dillon,2211,68781,2020,,249,10,Sold,,,https://www.redfin.com/MT/Dillon/478-Ten-Peaks-Dr-59725/home/168364684,BSCMLS,374224,N,Y,45.2114515,-112.5826753,"Anderson County, SC","Anderson, SC"
PAST SALE,August-26-2021,Single Family Residential,4840 Argenta Rd,Dillon,MT,59725,177500,2,1.0,Dillon,1284,11194,1920,,138,,Sold,,,https://www.redfin.com/MT/Dillon/4840-Argenta-Rd-59725/home/107808680,BSCMLS,359946,N,Y,45.2796795,-112.8603077,"Anderson County, SC","Anderson, SC"
PAST SALE,March-22-2021,Vacant Land,Lot 4 Elwood,Dillon,MT,59725,130000,,,Dillon,,142441,,,,,Sold,,,https://www.redfin.com/MT/Dillon/4-Elwood-Ln-59725/home/183198619,BSCMLS,350782,N,Y,45.2889614,-112.6418055,"Anderson County, SC","Anderson, SC"
PAST SALE,April-14-2021,Vacant Land,TBD Lot 6 Miracle Mtn,Polaris,MT,59746,42000,,,Polaris,,60112,,,,,Sold,,,https://www.redfin.com/MT/Polaris/6-Miracle-Mountain-Dr-59746/home/183195982,BSCMLS,356020,N,Y,45.3576236,-113.1234829,"Anderson County, SC","Anderson, SC"
PAST SALE,February-28-2023,Mobile/Manufactured Home,1715 Flynn Ln,Dillon,MT,59725,380000,3,2.0,Dillon,1676,81892,1996,,227,,Sold,,,https://www.redfin.com/MT/Dillon/1715-Flynn-Ln-59725/home/107811516,BSCMLS,374158,N,Y,45.1204653,-112.6587148,"Anderson County, SC","Anderson, SC"
PAST SALE,April-28-2022,Single Family Residential,821 E Reeder,Dillon,MT,59725,359500,3,2.0,Dillon,1769,11282,2004,,203,,Sold,,,https://www.redfin.com/MT/Dillon/821-E-Reeder-St-59725/home/107811337,BSCMLS,368467,N,Y,45.2110262,-112.6318446,"Anderson County, SC","Anderson, SC"
PAST SALE,July-8-2021,Vacant Land,TBD Johnson Ave,Dillon,MT,59725,59000,,,Dillon,,9147,,,,,Sold,,,https://www.redfin.com/MT/Dillon/TBD-Johnson-Ave-59725/home/183198902,BSCMLS,357635,N,Y,45.224521,-112.628282,"Anderson County, SC","Anderson, SC"
PAST SALE,January-24-2022,Single Family Residential,650 E Morse St,Dillon,MT,59725,334000,3,2.5,Dillon,2718,5750,1956,,123,,Sold,,,https://www.redfin.com/MT/Dillon/650-E-Morse-St-59725/home/107814976,BSCMLS,365732,N,Y,45.2110819,-112.6346472,"Anderson County, SC","Anderson, SC"
PAST SALE,March-29-2022,Single Family Residential,TBD Skinner Meadows Rd,Jackson,MT,59736,3500000,4,2.0,Jackson,,38550600,1990,,,,Sold,,,https://www.redfin.com/MT/Jackson/TBD-Skinner-Meadows-Rd-59736/home/183198977,BSCMLS,334155,N,Y,45.335899,-113.43595,"Anderson County, SC","Anderson, SC"
PAST SALE,February-22-2021,Vacant Land,TBD Cactus Ln,Dillon,MT,59725,80000,,,Dillon,,871200,,,,,Sold,,,https://www.redfin.com/MT/Dillon/TBD-Cactus-LN-59725/home/183200738,BSCMLS,351198,N,Y,45.246551,-112.830915,"Anderson County, SC","Anderson, SC"
PAST SALE,July-29-2022,Single Family Residential,2206 Adams Ln,Dillon,MT,59725,568500,3,3.0,Dillon,2392,874249,2000,,238,8,Sold,,,https://www.redfin.com/MT/Dillon/2206-Adams-Ln-59725/home/107809126,BSCMLS,364298,N,Y,45.203794,-112.801669,"Anderson County, SC","Anderson, SC"
PAST SALE,April-29-2021,Vacant Land,Lot  1 Comet Ridge Ests,Polaris,MT,59746,109900,,,Polaris,,145054,,,,,Sold,,,https://www.redfin.com/MT/Polaris/Lot-1-Comet-Ridge-ESTS-59746/home/183265096,MRMLS,22010846,N,Y,45.412508,-113.104273,"Anderson County, SC","Anderson, SC"
PAST SALE,October-31-2022,Single Family Residential,5 N Arizona St,Dillon,MT,59725,235000,2,1.0,Dillon,1157,11499,1953,,203,,Sold,,,https://www.redfin.com/MT/Dillon/5-N-Arizona-St-59725/home/107811736,BSCMLS,377439,N,Y,45.2139999,-112.6310765,"Anderson County, SC","Anderson, SC"
PAST SALE,June-4-2021,Single Family Residential,10 Ponderosa Rd,Melrose,MT,59743,200000,3,1.0,Melrose,1097,44431,1973,,182,,Sold,,,https://www.redfin.com/MT/Melrose/10-Ponderosa-Rd-59743/home/183200977,BSCMLS,356991,N,Y,45.6562795,-112.7033588,"Anderson County, SC","Anderson, SC"
PAST SALE,July-26-2021,Vacant Land,419 Ten Peaks Drive Dr,Dillon,MT,59725,139000,,,Dillon,,128502,,,,10,Sold,,,https://www.redfin.com/MT/Dillon/419-Ten-Peaks-Dr-59725/home/164760282,BSCMLS,356835,N,Y,45.2126377,-112.5827114,"Anderson County, SC","Anderson, SC"
PAST SALE,February-22-2023,Single Family Residential,230 N Main St,Wisdom,MT,59701,109500,,,Wisdom,1104,12153,1900,,99,,Sold,,,https://www.redfin.com/MT/Wisdom/230-Main-St-59761/home/147727165,BSCMLS,366535,N,Y,45.618496,-113.449459,"Anderson County, SC","Anderson, SC"
PAST SALE,February-24-2022,Vacant Land,3150 Adams Ln,Dillon,MT,59725,165000,2,1.0,Dillon,816,994474,2006,,202,,Sold,,,https://www.redfin.com/MT/Dillon/3150-Adams-Ln-59725/home/107811383,BSCMLS,364425,N,Y,45.1943713,-112.8162606,"Anderson County, SC","Anderson, SC"
PAST SALE,April-30-2021,Single Family Residential,328 S California St,Dillon,MT,59725,265000,4,2.0,Dillon,2476,5749,1963,,107,,Sold,,,https://www.redfin.com/MT/Dillon/328-S-California-St-59725/home/107808333,BSCMLS,354048,N,Y,45.21168,-112.6346219,"Anderson County, SC","Anderson, SC"
PAST SALE,July-7-2021,Vacant Land,NHN Pioneer Mountains Scenic Byway,Wise River,MT,59762,1620000,,,Wise River,,8676280,,,,,Sold,,,https://www.redfin.com/MT/Wise-River/Nhn-Pioneer-Mountains-Scenic-By-Way-59762/home/183270953,BSCMLS,344391,N,Y,45.705741,-113.024758,"Anderson County, SC","Anderson, SC"
PAST SALE,August-8-2022,Single Family Residential,Sunnyslope Land & Cattle Co,Wisdom,MT,59761,6950000,3,3.0,Wisdom,2613,58544204,1937,,2660,,Sold,,,https://www.redfin.com/MT/Wisdom/Sunnyslope-Land-Cattle-Co-59761/home/183262107,MRMLS,22109211,N,Y,45.512261,-113.617493,"Anderson County, SC","Anderson, SC"
PAST SALE,June-3-2022,Single Family Residential,107 Legget Ave,Dillon,MT,59725,299000,4,1.0,Dillon,1776,9017,1964,,168,,Sold,,,https://www.redfin.com/MT/Dillon/107-Legget-Ave-59725/home/107816628,BSCMLS,368825,N,Y,45.2267847,-112.6251463,"Anderson County, SC","Anderson, SC"
PAST SALE,November-10-2021,Single Family Residential,302 S Nelson St,Dillon,MT,59725,305000,3,2.0,Dillon,1800,8625,1971,,169,,Sold,,,https://www.redfin.com/MT/Dillon/302-S-Nelson-St-59725/home/107816786,BSCMLS,362332,N,Y,45.210833,-112.6325542,"Anderson County, SC","Anderson, SC"
PAST SALE,April-29-2022,Vacant Land,TBD Sawtooth Rd,,MT,59746,129000,,,Polaris,,21780,,,,,Sold,,,https://www.redfin.com/MT/Unknown/TBD-Sawtooth-Rd-59746/home/183200259,BSCMLS,367211,N,Y,45.418784,-113.102181,"Anderson County, SC","Anderson, SC"
PAST SALE,August-2-2021,Single Family Residential,136 S Dakota St,Dillon,MT,59725,160000,1,1.0,Dillon,981,3092,1900,,163,,Sold,,,https://www.redfin.com/MT/Dillon/136-S-Dakota-St-59725/home/107814961,BSCMLS,357848,N,Y,45.2134695,-112.6341271,"Anderson County, SC","Anderson, SC"
PAST SALE,February-18-2021,Vacant Land,20a Long John Rd,Dillon,MT,59725,40000,,,Dillon,,885139,,,,,Sold,,,https://www.redfin.com/MT/Dillon/20-A-Long-John-Rd-59725/home/183261455,MRMLS,22014497,N,Y,45.3093095,-112.888826,"Anderson County, SC","Anderson, SC"
PAST SALE,November-2-2022,Vacant Land,Pride Trapper Creek Rd,Melrose,MT,59743,289750,,,Melrose,,892980,,,,,Sold,,,https://www.redfin.com/MT/Melrose/Pride-Trapper-Creek-RD-59743/home/183262683,MRMLS,22111853,N,Y,45.598258,-112.937037,"Anderson County, SC","Anderson, SC"
PAST SALE,October-1-2021,Single Family Residential,65 Crosswind Dr,Dillon,MT,59725,395000,3,2.0,Dillon,1640,57934,2016,,241,21,Sold,,,https://www.redfin.com/MT/Dillon/65-Crosswind-Dr-59725/home/143749027,BSCMLS,361779,N,Y,45.1833462,-112.6643591,"Anderson County, SC","Anderson, SC"
PAST SALE,May-6-2022,Single Family Residential,516 Fox Ridge Dr,Dillon,MT,59725,645000,4,3.0,Fox Run in Dillon,3031,147668,2003,,213,25,Sold,,,https://www.redfin.com/MT/Dillon/516-Fox-Ridge-Dr-59725/home/172926731,BSCMLS,368529,N,Y,45.2113724,-112.5963064,"Anderson County, SC","Anderson, SC"
PAST SALE,July-1-2022,Single Family Residential,1450 Mt Highway 91 S,Dillon,MT,59725,495000,5,2.0,Dillon,2382,162043,1924,,208,,Sold,,,https://www.redfin.com/MT/Dillon/1450-MT-Highway-91-S-59725/home/107809034,BSCMLS,369088,N,Y,45.192195,-112.657083,"Anderson County, SC","Anderson, SC"
PAST SALE,July-25-2022,Vacant Land,7501 Pioneer Mountain Scenic Byway,Polaris,MT,59746,495000,,,Polaris,,1916640,,,,,Sold,,,https://www.redfin.com/MT/Polaris/7501-Pioneer-Mountains-Scenic-By-Way-59746/home/188730668,BSCMLS,371683,N,Y,45.3843532,-113.1209956,"Anderson County, SC","Anderson, SC"
PAST SALE,June-14-2023,Single Family Residential,703 N Railroad St,Dillon,MT,59725,330000,3,2.0,Dillon,1120,6969,2021,,295,,Sold,,,https://www.redfin.com/MT/Dillon/703-N-Railroad-St-59725/home/185321696,BSCMLS,381954,N,Y,45.223268,-112.632504,"Anderson County, SC","Anderson, SC"
PAST SALE,November-17-2021,Vacant Land,Tract 7A & 8 W Fork Little Sheep Creek Rd,,MT,59739,399000,,,Lima,,2002017,,,,,Sold,,,https://www.redfin.com/MT/Unknown/Tract-7A-8-W-Fork-Little-Sheep-Creek-Rd-59739/home/183200678,BSCMLS,360779,N,Y,44.581805,-112.679376,"Anderson County, SC","Anderson, SC"
PAST SALE,August-25-2021,Vacant Land,TBD Crystal Creek Ranch Rd,Dell,MT,59724,1200000,,,Dell,,41677336,,,,,Sold,,,https://www.redfin.com/MT/Dell/TBD-Crystal-Creek-Ranch-RD-59725/home/183200386,BSCMLS,345261,N,Y,44.600731,-112.914895,"Anderson County, SC","Anderson, SC"
PAST SALE,May-14-2021,Multi-Family (2-4 Unit),504 508 Thomsen,Dillon,MT,59725,367500,6,4.0,Dillon,,6621,2016,,,,Sold,,,https://www.redfin.com/MT/Dillon/504-Thomsen-Ave-59725/home/143748689,BSCMLS,349645,N,Y,45.216274,-112.629368,"Anderson County, SC","Anderson, SC"
PAST SALE,May-28-2021,Single Family Residential,600 Hall Rd,Dillon,MT,59725,215000,4,1.0,Dillon,1344,43560,1960,,160,,Sold,,,https://www.redfin.com/MT/Dillon/600-Hall-Rd-59725/home/107814856,BSCMLS,355501,N,Y,45.2218075,-112.6473374,"Anderson County, SC","Anderson, SC"
PAST SALE,February-18-2021,Vacant Land,133 Ridge Ct,Dillon,MT,59725,59900,,,Dillon,,17903,,,,,Sold,,,https://www.redfin.com/MT/Dillon/133-Ridge-Ct-59725/home/183195554,BSCMLS,314315,N,Y,45.2038721,-112.6417516,"Anderson County, SC","Anderson, SC"
PAST SALE,June-1-2021,Single Family Residential,5 S Dakota St,Dillon,MT,59725,160000,2,1.0,Dillon,1217,5750,1915,,131,,Sold,,,https://www.redfin.com/MT/Dillon/5-S-Dakota-St-59725/home/107815340,BSCMLS,356767,N,Y,45.2143938,-112.6336987,"Anderson County, SC","Anderson, SC"
PAST SALE,June-11-2021,Single Family Residential,1 Lacy Creek Crk,Wise River,MT,59762,2699000,4,2.0,Wise River,,6905131,1997,,,,Sold,,,https://www.redfin.com/MT/Wise-River/1-Lacy-Creek-Rd-59762/home/183197737,BSCMLS,331182,N,Y,45.629554,-113.153957,"Anderson County, SC","Anderson, SC"
PAST SALE,February-8-2022,Single Family Residential,209 4th St,Wisdom,MT,59761,105000,3,1.0,Wisdom,873,13503,1910,,120,,Sold,,,https://www.redfin.com/MT/Wisdom/209-4th-St-59761/home/107811753,BSCMLS,362466,N,Y,45.613966,-113.451419,"Anderson County, SC","Anderson, SC"
PAST SALE,August-26-2021,Single Family Residential,404 Southside Blvd,Dillon,MT,59725,399000,3,2.0,West Ridge in Dillon,1854,17903,2021,,215,,Sold,,,https://www.redfin.com/MT/Dillon/404-Southside-Blvd-59725/home/164747848,BSCMLS,357801,N,Y,45.2038719,-112.641752,"Anderson County, SC","Anderson, SC"
PAST SALE,May-17-2021,Single Family Residential,702 Bannack,Dillon,MT,59725,195000,4,1.0,Dillon,1798,7230,1956,,108,,Sold,,,https://www.redfin.com/MT/Dillon/702-E-Bannack-St-59725/home/107815104,BSCMLS,355412,N,Y,45.2134011,-112.6310385,"Anderson County, SC","Anderson, SC"
PAST SALE,June-24-2021,Vacant Land,427 Thatcher Dr,Dillon,MT,59725,190000,,,Dillon,,450846,,,,,Sold,,,https://www.redfin.com/MT/Dillon/427-Thatcher-Dr-59725/home/183197588,BSCMLS,354885,N,Y,45.1716103,-112.6050153,"Anderson County, SC","Anderson, SC"
PAST SALE,March-23-2021,Vacant Land,Lot 31 Falcon Dr,Dillon,MT,59725,119000,,,Dillon,,158340,,,,120,Sold,,,https://www.redfin.com/MT/Dillon/31-Falcon-Dr-59725/home/183196504,BSCMLS,354785,N,Y,45.1687724,-112.6251761,"Anderson County, SC","Anderson, SC"
PAST SALE,March-29-2021,Mobile/Manufactured Home,253 Expedition Dr,Dillon,MT,59725,218000,3,2.0,Dillon,1400,33105,1984,,156,50,Sold,,,https://www.redfin.com/MT/Dillon/253-Expedition-Dr-59725/home/107809111,BSCMLS,333885,N,Y,45.2375385,-112.6428111,"Anderson County, SC","Anderson, SC"
PAST SALE,November-10-2022,Single Family Residential,53251 Highway 43,Wise River,MT,59762,11300000,6,1.5,Wise River,2444,194364720,1910,,4624,,Sold,,,https://www.redfin.com/MT/Wise-River/53251-MT-43-59762/home/183194281,BSCMLS,335065,N,Y,45.8841024,-113.1382816,"Anderson County, SC","Anderson, SC"
PAST SALE,March-12-2021,Single Family Residential,210 S Argenta St S,Dillon,MT,59725,99900,2,1.0,Dillon,768,4375,1914,,130,,Sold,,,https://www.redfin.com/MT/Dillon/210-S-Argenta-St-59725/home/107814996,BSCMLS,354167,N,Y,45.2175734,-112.6418584,"Anderson County, SC","Anderson, SC"
PAST SALE,August-9-2021,Single Family Residential,121 Skihi St,Dillon,MT,59725,375000,5,2.0,Dillon,2936,9016,1987,,128,,Sold,,,https://www.redfin.com/MT/Dillon/121-Skihi-St-59725/home/107816716,BSCMLS,359670,N,Y,45.2257187,-112.6225141,"Anderson County, SC","Anderson, SC"
PAST SALE,April-2-2021,Vacant Land,Lot 26 Goshawk Lane Dr,Dillon,MT,59725,119000,,,Dillon,,208565,,,,120,Sold,,,https://www.redfin.com/MT/Dillon/26-Goshawk-Ln-59725/home/183196160,BSCMLS,355969,N,Y,45.1599372,-112.6252453,"Anderson County, SC","Anderson, SC"
PAST SALE,February-24-2021,Single Family Residential,55 Mustang Ln,Dillon,MT,59725,825000,6,3.0,Dillon,4355,435600,2008,,189,,Sold,,,https://www.redfin.com/MT/Dillon/55-Mustang-Ln-59725/home/107808294,BSCMLS,350012,N,Y,45.1444372,-112.6805043,"Anderson County, SC","Anderson, SC"
PAST SALE,September-6-2021,Vacant Land,TBD Johnson Creek Rd,Butte,MT,59762,1300000,,,Wise River,,5336100,,,,,Sold,,,https://www.redfin.com/MT/Butte/TBD-Johnson-Creek-Rd-59762/home/183198822,BSCMLS,359722,N,Y,45.831257,-113.029444,"Anderson County, SC","Anderson, SC"
PAST SALE,November-9-2022,Vacant Land,TBD Argenta,Dillon,MT,59725,150000,,,Dillon,,914411,,,,,Sold,,,https://www.redfin.com/MT/Dillon/TBD-S-Argenta-St-59725/home/183195008,BSCMLS,366622,N,Y,45.282246,-112.85684,"Anderson County, SC","Anderson, SC"
PAST SALE,March-17-2022,Single Family Residential,423 S Pacific,Dillon,MT,59725,199500,3,1.5,Dillon,1594,5750,1910,,125,,Sold,,,https://www.redfin.com/MT/Dillon/423-S-Pacific-St-59725/home/107811387,BSCMLS,366835,N,Y,45.2130537,-112.6386124,"Anderson County, SC","Anderson, SC"
PAST SALE,August-11-2022,Vacant Land,Lot 17 Dancing Winds Rd,Dillon,MT,59725,243000,,,Dillon,,871592,,,,,Sold,,,https://www.redfin.com/MT/Dillon/17-Dancing-Winds-Rd-59725/home/183196876,BSCMLS,370601,N,Y,45.2069733,-112.5722942,"Anderson County, SC","Anderson, SC"
PAST SALE,March-5-2021,Vacant Land,363 Williams Dr,Dillon,MT,59725,35000,,,Dillon,,50965,,,,100,Sold,,,https://www.redfin.com/MT/Dillon/363-Williams-Dr-59725/home/164729736,BSCMLS,354871,N,Y,45.2403199,-112.648932,"Anderson County, SC","Anderson, SC"
PAST SALE,September-9-2021,Single Family Residential,520 Ponderosa Rd,Melrose,MT,59743,549900,2,1.5,Rainbow Ranch,1426,45128,1992,,386,,Sold,,,https://www.redfin.com/MT/Melrose/520-Ponderosa-Rd-59743/home/107814803,BSCMLS,360128,N,Y,45.660105,-112.69829,"Anderson County, SC","Anderson, SC"
PAST SALE,March-3-2021,Vacant Land,TBD Miracle Mountain Lot 11,Polaris,MT,59746,32800,,,Polaris,,71438,,,,,Sold,,,https://www.redfin.com/MT/Polaris/11-Miracle-Mountain-Dr-59746/home/183199022,BSCMLS,354794,N,Y,45.3576594,-113.1233747,"Anderson County, SC","Anderson, SC"
PAST SALE,December-26-2022,Vacant Land,130 Silverwood Loop,Dillon,MT,59725,112500,,,Dillon,,53622,,,,17,Sold,,,https://www.redfin.com/MT/Dillon/130-Silverwood-Loop-59725/home/172926732,BSCMLS,377552,N,Y,45.249363,-112.635365,"Anderson County, SC","Anderson, SC"
PAST SALE,October-12-2022,Single Family Residential,,Dillon,MT,59725,3200000,9,5.0,Dillon,6752,55669680,1993,,474,,Sold,,,https://www.redfin.com/MT/Dillon/Unknown-59725/home/183196990,BSCMLS,360300,N,Y,45.21463883,-112.64404142,"Anderson County, SC","Anderson, SC"
PAST SALE,August-8-2022,Vacant Land,TBD Hunter Creek Rd,Jackson,MT,59736,1290000,,,Jackson,,13808520,,,,,Sold,,,https://www.redfin.com/MT/Jackson/TBD-Hunter-Creek-RD-Unknown/home/183199993,BSCMLS,352934,N,Y,45.623867,-113.13623,"Anderson County, SC","Anderson, SC"
PAST SALE,September-30-2022,Vacant Land,181 Lariat Lane Ln,Dillon,MT,59725,218000,,,Dillon,,890802,,,,,Sold,,,https://www.redfin.com/MT/Dillon/181-Lariat-Ln-59725/home/164761388,BSCMLS,374339,N,Y,45.3893892,-112.7150974,"Anderson County, SC","Anderson, SC"
PAST SALE,December-22-2021,Single Family Residential,513 Saddle Dr,Dillon,MT,59725,499900,4,3.0,US Ranch Estates,2220,219978,2007,,225,8,Sold,,,https://www.redfin.com/MT/Dillon/513-Saddle-Dr-59725/home/107816556,BSCMLS,364019,N,Y,45.338727,-112.6455476,"Anderson County, SC","Anderson, SC"
PAST SALE,March-22-2022,Vacant Land,TBD Jackrabbit Lode,Argenta,MT,59725,20000,,,Argenta,,405108,,,,,Sold,,,https://www.redfin.com/MT/Argenta/TBD-Jackrabbit-Lode-59725/home/183200045,BSCMLS,365766,N,Y,45.286224,-112.86019,"Anderson County, SC","Anderson, SC"
PAST SALE,July-15-2021,Single Family Residential,315 Rodeo Trl,Dillon,MT,59725,555000,4,2.5,Dillon,2582,195584,2007,,215,220,Sold,,,https://www.redfin.com/MT/Dillon/315-Rodeo-Trl-59725/home/107814874,BSCMLS,357929,N,Y,45.1774967,-112.6279273,"Anderson County, SC","Anderson, SC"
PAST SALE,June-8-2021,Single Family Residential,195 Silverwood Loop,Dillon,MT,59725,399900,3,2.0,Dillon,1947,43690,2021,,205,,Sold,,,https://www.redfin.com/MT/Dillon/195-Silverwood-Loop-59725/home/172926722,BSCMLS,355720,N,Y,45.2506019,-112.6360992,"Anderson County, SC","Anderson, SC"
PAST SALE,November-8-2021,Mobile/Manufactured Home,505 Sunset West Rd,Dillon,MT,59725,349000,2,2.0,Dillon,1916,559310,1994,,182,,Sold,,,https://www.redfin.com/MT/Dillon/505-Sunset-West-Rd-59725/home/107816723,BSCMLS,362123,N,Y,44.9288097,-112.8546569,"Anderson County, SC","Anderson, SC"
PAST SALE,February-11-2022,Vacant Land,Lot 43 Hoot Owl Ct,Dillon,MT,59725,135000,,,Dillon,,102061,,,,10,Sold,,,https://www.redfin.com/MT/Dillon/43-Hoot-Owl-Ct-59725/home/183199992,BSCMLS,365825,N,Y,45.1735599,-112.6266581,"Anderson County, SC","Anderson, SC"
PAST SALE,October-15-2021,Single Family Residential,505 Gamblers Run,Dillon,MT,59725,399900,3,2.0,Dillon,1822,169884,2000,,219,18,Sold,,,https://www.redfin.com/MT/Dillon/505-Gamblers-Run-59725/home/107816888,BSCMLS,360761,N,Y,45.2547226,-112.657453,"Anderson County, SC","Anderson, SC"
PAST SALE,September-16-2022,Single Family Residential,270 Ten Peaks Dr,Dillon,MT,59725,979500,4,3.5,Dillon,3782,253954,2016,,259,10,Sold,,,https://www.redfin.com/MT/Dillon/270-Ten-Peaks-Dr-59725/home/143749171,BSCMLS,373027,N,Y,45.2143052,-112.5848923,"Anderson County, SC","Anderson, SC"
PAST SALE,September-15-2022,Mobile/Manufactured Home,515 N Railroad Ave,Dillon,MT,59725,167000,3,2.0,Dillon,729,2874,2020,,229,,Sold,,,https://www.redfin.com/MT/Dillon/515-N-Railroad-Ave-59725/home/183200856,BSCMLS,374306,N,Y,45.2220599,-112.6340501,"Anderson County, SC","Anderson, SC"
PAST SALE,April-2-2021,Multi-Family (5+ Unit),719 S Washington St,Dillon,MT,59725,225000,6,6.0,Dillon,,11500,1905,,,,Sold,,,https://www.redfin.com/MT/Dillon/719-S-Washington-St-59725/home/147727490,BSCMLS,355153,N,Y,45.2117243,-112.6419349,"Anderson County, SC","Anderson, SC"
PAST SALE,November-2-2021,Single Family Residential,100 Redtail Ln,Dillon,MT,59725,578400,2,2.0,Dillon,2370,234701,1995,,244,21,Sold,,,https://www.redfin.com/MT/Dillon/100-Redtail-Ln-59725/home/107815203,BSCMLS,356870,N,Y,45.157308,-112.6256097,"Anderson County, SC","Anderson, SC"
PAST SALE,January-4-2023,Single Family Residential,24 Skihi St,Dillon,MT,59725,415000,3,2.0,Dillon,1628,9495,2022,,255,,Sold,,,https://www.redfin.com/MT/Dillon/24-Skihi-St-59725/home/199290106,BSCMLS,379340,N,Y,45.225354,-112.62407,"Anderson County, SC","Anderson, SC"
PAST SALE,July-11-2022,Single Family Residential,135 E Helena St,Dillon,MT,59725,399500,2,1.5,Dillon,4435,7625,1920,,90,,Sold,,,https://www.redfin.com/MT/Dillon/135-E-Helena-St-59725/home/107808587,BSCMLS,371272,N,Y,45.2181481,-112.6340042,"Anderson County, SC","Anderson, SC"
PAST SALE,December-19-2022,Single Family Residential,10 Southwind Ln,Dillon,MT,59725,449000,3,2.0,Dillon,1529,101059,1998,,294,17,Sold,,,https://www.redfin.com/MT/Dillon/10-Southwind-Ln-59725/home/107814471,BSCMLS,377849,N,Y,45.1857437,-112.664838,"Anderson County, SC","Anderson, SC"
PAST SALE,September-1-2021,Single Family Residential,65 Lincoln Dr,Dillon,MT,59725,595000,3,2.5,Dillon,2373,67518,2022,,251,,Sold,,,https://www.redfin.com/MT/Dillon/65-Lincoln-Dr-59725/home/107811289,BSCMLS,360807,N,Y,45.1949117,-112.6528018,"Anderson County, SC","Anderson, SC"
PAST SALE,June-15-2021,Single Family Residential,247 Williams Dr,Dillon,MT,59725,282900,3,2.0,Dillon,1404,25264,2020,,201,18,Sold,,,https://www.redfin.com/MT/Dillon/247-Williams-Dr-59725/home/164744695,BSCMLS,356652,N,Y,45.2383588,-112.6489656,"Anderson County, SC","Anderson, SC"
